,TC,thr,M,delM,Tplot,Fi,Daa,Daa uncertainty,ln(D/a^2),ln(D/a^2)-del,ln(D/a^2)+del
15,800,0.33333,6.3351e-14,2.8357e-16,9.318361831989936,0.23023123319003017,4.007342611869515e-06,2.4206387961297814e-08,-12.427382226628929,0.006040508712581725,0.006040508712581725
16,825,0.25,4.8745e-14,2.1001e-16,9.106224104175203,0.2407762686362328,4.334342637795189e-06,2.5586873961186117e-08,-12.34894059987739,0.005903288249080776,0.005903288249080776
17,850,0.26667,5.8297e-14,2.1182e-16,8.903530249744023,0.2533876940420647,5.098570937050067e-06,2.763275186683813e-08,-12.186550265921264,0.005419705287620436,0.005419705287620436
18,875,0.25,6.6573e-14,1.9136e-16,8.70966337151069,0.2677894715527847,6.550113853369326e-06,3.231047879193448e-08,-11.936028126274392,0.004932811782395848,0.004932811782395848
19,900,0.25,8.3325e-14,1.9162e-16,8.524059156970548,0.2858152193947138,8.708441221966598e-06,4.015975989145612e-08,-11.651217747298801,0.004611589935309569,0.004611589935309569
20,925,0.25,1.0274e-13,2.5402e-16,8.346200392271419,0.3080410259747294,1.1518242842740099e-05,5.398198421033705e-08,-11.371578445342712,0.0046866509889884524,0.0046866509889884524
21,950,0.25,1.2471e-13,2.2219e-16,8.175612148959653,0.3350196159941351,1.513974464151638e-05,6.593839923207302e-08,-11.098187176575655,0.004355317793885109,0.004355317793885109
22,975,0.25,1.4953e-13,2.2697e-16,8.011857549172776,0.367367531683348,1.982760373219998e-05,8.419168473491667e-08,-10.828435463268919,0.0042461855639261935,0.0042461855639261935
23,1000,0.25,1.7746e-13,2.1164e-16,7.854534029768684,0.40575756123064766,2.5900943675921347e-05,1.0714314474706142e-07,-10.561231154558776,0.004136650235128938,0.004136650235128938
24,1025,0.25,2.05e-13,3.6127e-16,7.703270038131186,0.45010533569924016,3.312252233204761e-05,1.4284328063107905e-07,-10.315297073978453,0.004312572551060564,0.004312572551060564
25,1050,0.25,2.2535e-13,2.0913e-16,7.557722102558288,0.49885543802361737,4.0371154048306924e-05,1.6389957405853376e-07,-10.11739503672806,0.004059818895997286,0.004059818895997286
26,1075,0.25,2.3291e-13,3.2664e-16,7.4175722286095755,0.5492409997381533,4.608448318219767e-05,1.9247207637739417e-07,-9.985034255028797,0.00417650504219489,0.00417650504219489
27,1100,0.25,2.209e-13,3.4244e-16,7.282525579871098,0.5970284308606514,4.7802187114024843e-05,2.0175802830285213e-07,-9.948439163990084,0.00422068613349404,0.00422068613349404
28,1100,0.5,2.6247e-13,4.2484e-16,7.282525579871098,0.6538087253229513,3.419580313868064e-05,1.8824301920850348e-07,-10.283407636669102,0.005504857378114101,0.005504857378114101
29,1100,1.0,2.7318e-13,2.7949e-16,7.282525579871098,0.7129059205879761,2.107272060495509e-05,1.3367854182284422e-07,-10.767531216274188,0.006343677417305611,0.006343677417305611
30,1100,2.0167,3.2938e-13,7.0968e-16,7.282525579871098,0.7841608959756102,1.592512261171294e-05,1.2988932985264217e-07,-11.047612657213053,0.008156253048696056,0.008156253048696056
31,1100,3.1167,3.2748e-13,8.8473e-16,7.282525579871098,0.8550048432096331,1.4370220786749331e-05,1.634325414793314e-07,-11.150352493569011,0.011373001424587107,0.011373001424587107
32,1100,8.85,3.9966e-13,6.1476e-16,7.282525579871098,0.9414635336687438,1.1538408363196167e-05,2.536603451207404e-07,-11.369829229863173,0.02198399789089072,0.02198399789089072
33,1150,0.26667,1.0594e-14,3.5252e-17,7.026666198222253,0.9437553401210377,1.6860822623178616e-05,5.772714393322908e-07,-10.99051781517047,0.03423744216007078,0.03423744216007078
34,1175,0.25,1.2292e-14,2.5296e-17,6.905362013603563,0.946414475944296,2.1809786947581268e-05,7.781503231978269e-07,-10.733151746364186,0.03567895115473032,0.03567895115473032
35,1200,0.25,1.4788e-14,2.5907e-17,6.788174999151478,0.9496135729630352,2.7720180746621157e-05,1.0444048895765886e-06,-10.493349863222951,0.03767669839973509,0.03767669839973509
36,1225,0.98333,5.6945e-14,6.3243e-17,6.674899042151987,0.9619325193879815,3.2097909155691514e-05,1.4381292771301047e-06,-10.346719665286415,0.04480445346625014,0.04480445346625014
37,1250,0.58333,2.9381e-14,6.304e-17,6.5653415618947575,0.9682885289570631,3.525648260695669e-05,1.988116263258899e-06,-10.252861141870765,0.05639009102021455,0.05639009102021455
38,1275,0.26667,1.3658e-14,7.8579e-17,6.4593224170784485,0.9712431723897073,4.128924116151091e-05,2.684019494186706e-06,-10.094908596498396,0.06500529965391325,0.06500529965391325
39,1300,0.3,1.643e-14,1.3067e-16,6.356672917395035,0.9747974842654096,4.9509058133779084e-05,3.6169077444605807e-06,-9.913354912529135,0.07305547471105764,0.07305547471105764
40,1550,0.25,6.8172e-14,6.1227e-16,5.485012204152154,0.9895451744169846,0.00039622444579989475,4.9220321351576e-05,-7.833529724947262,0.12422333319745178,0.12422333319745178
41,1550,0.25,4.8328e-14,9.0166e-15,5.485012204152154,1.0,inf,0.0,inf,0.0,0.0
