,TC,thr,M,delM,Tplot,Fi,Daa,Daa uncertainty,ln(D/a^2),ln(D/a^2)-del,ln(D/a^2)+del
14,69.99,4.333333333,34075967.96,651359.958,29.14262400186513,0.2917057984578262,3.4609361413350915e-07,6.987302048056179e-09,-14.876556537404229,0.020189052217995433,0.020189052217995433
15,79.98,1.0,17730819.31,360733.4741,28.31818310537196,0.29796592973827546,8.053434437597056e-07,1.71872656953915e-08,-14.031997012301238,0.02134153550087104,0.02134153550087104
16,79.99,2.0,34726413.08,652356.5397,28.317381208585832,0.3102266099121073,8.134166115871242e-07,1.6095997240253828e-08,-14.02202242127326,0.019788134408575207,0.019788134408575207
17,80.0,3.0,49641359.57,924022.5883,28.31657935721365,0.32775323529895134,8.131513529731169e-07,1.5872693949126587e-08,-14.02234857870675,0.01951997483751508,0.01951997483751508
18,90.0,1.0,34693857.06,661062.0723,27.53683051080821,0.3400024210823884,1.7844820252180095e-06,3.555455588833793e-08,-13.236382366794295,0.01992430037730094,0.01992430037730094
19,90.0,1.0,33347203.08,631618.9672,27.53683051080821,0.35177615051173666,1.7769227062157724e-06,3.515529240773256e-08,-13.240627506521243,0.019784367820140644,0.019784367820140644
20,90.0,1.5,46964218.77,865337.0501,27.53683051080821,0.36835757124834795,1.7367248118160937e-06,3.3351760987545446e-08,-13.263509510535396,0.019203825937552824,0.019203825937552824
21,90.0,2.0,57814823.97,1067644.783,27.53683051080821,0.38876996064110114,1.6858551943355647e-06,3.2267884276914166e-08,-13.293237589181325,0.01914036530855884,0.01914036530855884
22,99.97,0.5,28982436.7,550008.3244,26.801029159519725,0.3990026439366207,3.5172868054312068e-06,6.935617744651997e-08,-12.557820659480221,0.0197186585237871,0.0197186585237871
23,119.96,0.5,110208149.7,1983517.502,25.438172521686045,0.43791328158032533,1.4209132240098074e-05,2.602164378543703e-07,-11.161625684567348,0.018313323675040568,0.018313323675040568
24,119.92,1.0,180240786.4,3224214.252,25.440761187574733,0.5015499903656355,1.3042922000404333e-05,2.2913480933205104e-07,-11.247264946782284,0.017567751254277824,0.017567751254277824
25,119.99,1.5,196566700.7,3509078.209,25.436231367960524,0.5709508076788422,1.0825758398772064e-05,1.852141746271465e-07,-11.433582226597048,0.017108655837742955,0.017108655837742955
26,119.99,2.0,178063584.6,3183271.909,25.436231367960524,0.6338188227645699,8.918704260638593e-06,1.5348659690828163e-07,-11.627359884184187,0.017209517484022028,0.017209517484022028
27,139.97,0.5,119868726.2,2145431.458,24.206041828040277,0.6761402716109309,2.76534208172033e-05,4.861473112757402e-07,-10.495761119123904,0.01758000626719231,0.01758000626719231
28,139.99,1.0,165225710.6,2956864.75,24.204870019847995,0.7344756830308742,2.235866483269498e-05,3.7798460438515475e-07,-10.708296623772616,0.016905508768682354,0.016905508768682354
29,139.99,1.5,141785126.5,2536169.073,24.204870019847995,0.7845350452062319,1.5679126859874893e-05,2.6242374347597726e-07,-11.063180229549435,0.01673714013677361,0.01673714013677361
30,139.99,2.0,106897330.1,1915948.781,24.204870019847995,0.8222767484098795,1.083971733852348e-05,1.823512155493935e-07,-11.43229363807472,0.016822506515122126,0.016822506515122126
31,159.96,0.5,53280355.21,975702.075,23.08882270093048,0.8410881757022132,2.5190267741153942e-05,4.5008239087072843e-07,-10.58905283878947,0.017867312705669186,0.017867312705669186
