20286,100,0.333333333,4503368.016,104460.4414
20287,100,0.333333333,3899477.194,92508.55776
20288,100.02,0.333333333,3632757.77,87377.32647
20289,49.67,2,237566.0964,23409.50403
20290,49.67,2,245879.4497,23971.34068
20291,49.67,2,270621.0817,23341.62546
20292,59.9,1.833333333,700051.3855,35047.40395
20296,59.91,1.833333333,584683.8265,33578.57351
20297,59.91,1.833333333,582724.3174,32425.89999
20298,70.03,1.5,1287519.829,43810.58554
20299,70.03,1.5,1294942.263,49143.2059
20300,70.03,1.5,1175163.698,44680.12623
20301,79.99,1.5,2943244.957,78540.5607
20302,80.02,1.5,2804178.092,68815.18333
20306,80.01,1.5,2727445.948,72867.93156
20307,90.02,0.666666667,2709180.04,75014.5547
20308,90.02,0.666666667,2586904.632,76336.15376
20309,90.03,0.666666667,2472553.431,70124.09155
20310,100.01,0.5,4075460.019,92044.41196
20311,119.98,0.333333333,10780051.67,264914.255
20312,119.98,0.333333333,9495520.726,180777.0328
20313,119.98,0.333333333,8879790.262,165900.5611
20317,139.93,0.333333333,27640414.34,455899.3001
20318,139.95,0.333333333,21441961.18,357588.8919
20319,139.95,0.333333333,17891798.36,308708.5386
20320,159.94,0.25,33863799.05,545235.7981
20321,159.94,0.25,23792978.12,392275.1408
20322,159.95,0.25,17740140.48,303101.7882
20323,179.9,0.25,33537571.17,545971.9867
20327,179.91,0.25,17479322.29,299141.7048
20328,179.91,0.25,10108708.62,191987.9012
20329,199.88,0.25,13247475.05,243668.7393
20330,199.88,0.25,5980966.668,121712.8943
20331,199.86,0.25,3953618.534,96354.66704
20332,219.86,0.25,6992619.378,146200.5844
20333,219.86,0.25,4911469.786,113966.0299
20337,219.86,0.25,3715026.452,94151.02195
20338,119.99,1,149229.5299,20978.78579
20339,119.99,1.5,172710.2358,22840.64329
20344,139.99,3,742563.8782,36319.49674
20345,139.99,3,652682.8505,32293.30563
20346,179.99,2.5,3715243.495,85855.64385
20347,179.99,2.5,3153547.78,79235.66143
20348,199.94,0.5,1402891.266,54784.82143
20349,199.94,0.5,1313398.944,48501.51624
20350,219.93,0.5,3094737.601,83013.15137
20354,239.93,0.5,5763810.618,120213.3231
20355,239.93,0.5,4234071.773,93735.66605
20356,239.93,0.5,3287061.298,79597.56072
20357,259.93,0.5,5716795.372,115959.4457
20358,259.93,0.5,4035906.882,94116.81268
20359,259.93,0.5,2885287.003,73697.3114
20360,279.93,0.5,4240177.207,95868.06912
20364,279.93,0.5,3088629.366,80282.41827
20365,279.92,0.5,2328278.332,62949.41409
20366,299.91,0.5,3442778.469,88160.61219
20367,299.91,0.5,2267886.641,65869.0276
20368,299.92,0.5,1701857.423,57483.57854
20370,299.92,0.5,1044355.377,41026.66101
20371,299.93,0.5,831474.4885,37535.82097
20375,349.95,1,3494190.605,84086.54558
20376,349.96,1,701798.2089,32582.63299
20377,349.96,1,197404.035,23229.50261
20378,399.94,1,125380.8011,19686.4299
