17768,99.97,0.5,255238109.6,4538054.741
17771,99.97,0.5,119141426.8,2142558.564
17773,99.97,0.5,91297005.74,1646689.208
17774,99.98,0.5,77552049.92,1405726.892
17775,99.98,0.5,66306294.82,1215479.434
17776,99.97,0.5,58690564.98,1076757.412
17777,99.97,0.5,53858325.28,991632.281
17781,49.51,2,2729189.2,114926.8364
17782,49.53,2.133333333,2832309.587,175189.0737
17783,49.78,4.333333333,4734197.467,144688.0617
17784,59.84,2,7092583.89,177313.7637
17785,59.89,3,10486832.56,230440.4622
17786,69.98,2,17286615.38,356606.5669
17787,69.99,3,24888485.11,486823.5938
17788,69.99,4.333333333,34075967.96,651359.958
17792,79.98,1,17730819.31,360733.4741
17793,79.99,2,34726413.08,652356.5397
17794,80,3,49641359.57,924022.5883
17795,90,1,34693857.06,661062.0723
17796,90,1,33347203.08,631618.9672
17797,90,1.5,46964218.77,865337.0501
17801,90,2,57814823.97,1067644.783
17802,99.97,0.5,28982436.7,550008.3244
17803,119.96,0.5,110208149.7,1983517.502
17804,119.92,1,180240786.4,3224214.252
17805,119.99,1.5,196566700.7,3509078.209
17806,119.99,2,178063584.6,3183271.909
17807,139.97,0.5,119868726.2,2145431.458
17808,139.99,1,165225710.6,2956864.75
17812,139.99,1.5,141785126.5,2536169.073
17813,139.99,2,106897330.1,1915948.781
17814,159.96,0.5,53280355.21,975702.075
17815,159.98,1,60733922.51,1106311.88
17816,159.99,1.5,44331728.5,826002.1565
17817,159.99,2,30140606.65,576673.2807
17818,179.77,0.5,13747155.9,286319.5167
17819,179.98,1,19262362.37,483818.8554
17823,179.98,1.5,21007257.46,412504.131
17824,179.99,2,21170879.57,414089.3654
17825,199.93,0.5,10539176.73,236450.7376
17826,199.97,1,16790113.6,342270.4979
17828,199.98,1.5,16751101.53,341899.6187
17829,199.98,2,17307179.42,349774.0768
17832,219.96,0.5,9439613.271,217116.089
17833,219.98,1,14599341.23,297345.791
17834,219.98,1.5,16580584.5,341140.4726
17835,219.99,2,16955180.06,337184.6586
17836,239.94,0.5,7751824.633,189152.1897
17837,239.97,1,13092952.88,276488.9153
17838,239.98,1.5,14517125.21,304763.0974
17839,239.99,2,14009735.91,292027.4491
17843,259.93,0.5,5885442.492,164937.6898
17844,259.97,1,8712003.485,206359.5218
17845,259.98,1.5,8763593.392,212684.9963
17846,259.98,2,8409615.725,206540.4653
17847,279.93,0.5,3924905.538,129504.9468
17848,279.96,1,5902557.085,159445.084
17849,279.98,1.5,5930652.108,165191.0767
17850,279.98,2,5418244.7,153548.066
17854,299.93,0.5,2121117.522,104188.0104
17855,299.97,1,3109142.696,123364.6331
17856,299.97,1.5,3515937.73,119314.7232
17857,299.91,2,2857564.314,117503.5978
17858,324.93,0.5,1159143.921,94975.64836
17859,324.97,1,1914690.401,103785.2507
17860,324.97,1.5,1855812.598,102736.1804
17861,324.98,2,1298455.934,95276.16868
17865,349.93,0.5,585571.4806,87006.67646
