1.000000000000000000e+00,nan,8.057688026563889139e+01,-3.367007204033522161e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.315751942070427560e+00
2.000000000000000000e+00,nan,1.179179824769422851e+02,5.259411299295596365e+00,-3.054491078403103188e-01,nan,nan,nan,nan,nan,nan,nan,nan,1.531464061086380557e-01,8.468535938913619443e-01,nan,nan,nan,nan,nan,nan,nan,nan,3.977958687694753692e+00
3.000000000000000000e+00,nan,1.227738380395973934e+02,6.219335818573785701e+00,1.428816428683454376e+00,-8.555895119488106104e-01,nan,nan,nan,nan,nan,nan,nan,1.289928799346856669e-01,4.240419024954888982e-01,4.469652175698254348e-01,nan,nan,nan,nan,nan,nan,nan,1.095975500173534511e+00
4.000000000000000000e+00,nan,1.437478899543661441e+02,1.427425670800051094e+01,8.729549606168429676e+00,3.481430452130030773e+00,1.019760638637411176e+00,nan,nan,nan,nan,nan,nan,7.574948905198275462e-03,1.456956167962387694e-01,3.954480302993912400e-01,4.512814039991717152e-01,nan,nan,nan,nan,nan,nan,7.742052139648142317e-01
5.000000000000000000e+00,nan,1.688676046786241614e+02,1.845829026995954081e+01,1.277819129125411912e+01,1.070001658714661019e+01,5.828577719940234658e+00,3.246132470249378343e+00,nan,nan,nan,nan,nan,1.078749431806841352e-02,8.746049405237593666e-02,8.316874302457821777e-02,3.595998790984873961e-01,4.589833895064900915e-01,nan,nan,nan,nan,nan,3.705100969644351538e-01
6.000000000000000000e+00,nan,1.994954740481437057e+02,2.368053903664168303e+01,1.934271631014802040e+01,1.608971517816519281e+01,1.384908667878581134e+01,8.724163282262082930e+00,5.957369380015343552e+00,nan,nan,nan,nan,1.134774225637863454e-02,2.333285903638793179e-02,8.975061702060593838e-02,7.675871888659863140e-02,3.365778109796204731e-01,4.622322518204083908e-01,nan,nan,nan,nan,1.945888173243828139e-03
7.000000000000000000e+00,nan,2.001987341688986817e+02,2.379452330444690489e+01,1.944425224903788063e+01,1.617819431878535497e+01,1.392974353986896219e+01,8.834381250329784052e+00,7.276643486581988896e+00,5.968543189168975971e+00,nan,nan,nan,1.140495711012923241e-02,2.344516401689328289e-02,8.978408727505571285e-02,7.676300700592542103e-02,3.193005572871033815e-01,4.366397641795782825e-02,4.356382508869351966e-01,nan,nan,nan,3.410896476241404045e-05
8.000000000000000000e+00,nan,2.002208006661188620e+02,2.379810936511246311e+01,1.944748247190677759e+01,1.618098779915454344e+01,1.393232729213090870e+01,8.976495249377375529e+00,8.744469122292230168e+00,6.167992922614811135e+00,3.506208749911341016e+00,nan,nan,1.140672347593330027e-02,2.344784784116504817e-02,8.978499654586247214e-02,7.676394289557691986e-02,9.965215664784010663e-02,2.286983034199832066e-01,4.401413282241391500e-01,3.010470094949990738e-02,nan,nan,2.836367307450020383e-05
9.000000000000000000e+00,nan,2.002198119703988368e+02,2.379790445453539149e+01,1.944727171011721367e+01,1.618083912520242507e+01,1.393219247161710683e+01,8.976548191716958058e+00,8.845080359652371271e+00,8.739817234598962870e+00,6.157807748058271358e+00,-1.202563490916766398e+00,nan,1.140689722600268796e-02,2.344811382550471279e-02,8.978592606215635152e-02,7.675825657689183679e-02,1.031809646609954667e-01,1.741453744558141281e-05,2.253627324015774480e-01,4.494116077103357254e-01,2.062808699909013388e-02,nan,2.825984632014258649e-05
1.000000000000000000e+01,nan,2.002600893908107480e+02,2.380446724839228523e+01,1.945352418659875227e+01,1.619459899279273429e+01,1.595074467135502339e+01,1.412102407160030992e+01,1.391365228069117421e+01,8.915021650944638054e+00,8.806550495189647165e+00,7.239138681922590024e+00,5.972042139766983837e+00,1.140992526711670507e-02,2.344389984683203920e-02,8.646980658660402552e-02,3.288159636062049085e-03,8.877757720297807520e-03,6.797559118982871018e-02,8.959054544102307283e-02,2.308118997770913228e-01,4.389775668124679120e-02,4.342346578538973656e-01,2.649191494274679399e-05
