,TC,thr,M,delM,Tplot,Fi,Fi uncertainty,Daa,Daa uncertainty,ln(D/a^2),ln(D/a^2)-del,ln(D/a^2)+del
34,350.0,1.0,48000000,900000,16.047500601781273,0.9075574025329471,0.0005914839765841957,7.948073266872896e-06,2.0433315870107347e-07,-11.742581015039272,-11.768625768964858,-11.717197407352616
35,337.0,1.0,22600000,600000,16.389412439564044,0.9217574070734413,0.0003854918431804795,4.694742703731494e-06,1.6273965616305716e-07,-12.269067248992858,-12.304346542343216,-12.234990287220802
36,312.0,1.3,10500000,600000,17.08963513628984,0.9283577036709958,0.00037726998366041404,1.9075069725710046e-06,1.1691468907584323e-07,-13.16971341844926,-13.23296410820769,-13.110226497383728
37,287.0,1.5,4400000,300000,17.85236097473891,0.9311249061121498,0.00018977180740484628,7.385389990766605e-07,5.393382253966991e-08,-14.118591927870094,-14.194423549475188,-14.04810762627348
38,259.0,2.0,1700000,200000,18.791694071220522,0.9321928919848053,0.00012629830754809927,2.1998661545053712e-07,2.669607059107579e-08,-15.329699131306002,-15.459071366261314,-15.215162998113094
39,238.0,3.0,1200000,100000,19.563728846718185,0.9329473526010837,6.29831767841997e-05,1.0492103107202695e-07,9.262328581976728e-09,-16.07005785477503,-16.162479162553232,-15.985460262653273
40,250.0,2.0,1600000,200000,19.114976584153684,0.9339526863329668,0.00012571059867574793,2.1261800668770324e-07,2.719898915106557e-08,-15.363768677128942,-15.500647613365166,-15.243389721807098
41,275.0,1.5,2200000,200000,18.243181610872938,0.9353353525091977,0.00012582015255420252,3.969282707534112e-07,3.7663715690158426e-08,-14.739510250786488,-14.839206797670197,-14.648858208218218
42,300.0,1.0,1800000,1800000,17.447439588240428,0.9364689950081783,0.001126463437469325,4.966853588610601e-07,4.917526008526658e-07,-14.515309092092481,-19.12736757156516,-13.827139958355207
43,325.0,0.5,4300000,400000,16.718214494691967,0.9391729375554984,0.0002514262120671384,2.4465199739412706e-06,2.3241602431766908e-07,-12.920843961958196,-13.020662773730491,-12.83009085784808
44,350.0,1.0,18000000,1000000,16.047500601781273,0.9504839350816098,0.0006254034081010117,5.790336703870005e-06,3.326706077348164e-07,-12.059320115415593,-12.118489314512653,-12.003457191347852
45,375.0,1.0,26200000,2200000,15.428527347064723,0.9669387914405789,0.0013684435708145096,1.137602944843116e-05,8.135377547435418e-07,-11.384002096261243,-11.45820135167773,-11.314930119352844
46,400.0,0.5,17400000,600000,14.855529971031718,0.9778748575311788,0.00038450082448788435,2.2609824220359762e-05,8.09388930890364e-07,-10.697126046124795,-10.733580620961723,-10.661953797658416
47,399.9,1.0,18100000,600000,14.857737166629523,0.9892500583997365,0.0003836368076424511,2.0319614921719447e-05,7.564427345204387e-07,-10.803923886136342,-10.84186172924725,-10.767372869986136
48,425.0,0.5,8200000,400000,14.32356943350283,0.994402770595561,0.00025340494680955463,3.675860417456382e-05,2.149047656160245e-06,-10.211138232509908,-10.27138071408292,-10.154319621523795
49,425.0,1.0,6100000,500000,14.32356943350283,0.9982347214329822,0.0003141391961087886,3.2547512447783404e-05,2.2928032275740226e-06,-10.332809614725177,-10.405858708902647,-10.264735345304675
50,450.0,0.5,1800000,200000,13.828389684021296,0.9993663867561962,0.00012588729507748115,5.7956810027740425e-05,6.300624298509675e-06,-9.755812479505009,-9.87090060714497,-9.652613131524777
51,450.0,1.0,900000,100000,13.828389684021296,0.9999321867546391,6.311649899212297e-05,6.480573529425647e-05,,-9.644116450895199,,
52,480.0,0.5,100000,100000,13.277567549624909,0.9999947516795783,6.24922858063279e-05,inf,,inf,,
