18032,99.97,0.5,35077833.18,1014134.978
18035,99.97,0.5,30758555.19,893257.1353
18036,99.98,0.5,28470872.64,833901.8592
18037,99.98,0.5,27417074.82,800599.0127
18038,99.98,0.5,26386418.33,774853.4006
18039,49.52,2,1648214.38,71061.88886
18040,49.54,2,1592322.393,70253.12398
18041,49.69,3,2361032.595,96296.74887
18045,49.8,4.333333333,3375602.123,122526.3345
18046,59.88,3,5666546.156,186125.584
18047,59.93,4.333333333,7932450.664,252562.1161
18048,69.98,2,9083546.994,282703.3506
18049,69.99,3,13103169.7,401836.2765
18050,69.99,4.333333333,18140913.27,538548.9145
18054,79.98,1,9481681.725,288306.7089
18055,80,2,18480662.29,544690.2209
18056,79.99,3,27103856.94,786025.7805
18057,90,1,19200833.82,565185.471
18058,90,1,18947746.5,563953.7987
18059,90,1.5,27488072.6,804623.8399
18063,90,2,34867823.89,1015490.63
18064,99.97,0.5,17978548.39,532607.3299
18065,119.96,0.5,68984824.24,1967933.233
18066,119.98,1,118740035.4,3366701.996
18067,119.99,1.5,142824116.4,4047355.67
18068,119.99,2,148532621.6,4207635.87
18069,139.97,0.5,105161376.5,2987999.897
18070,139.99,1,161695075.2,4575659.537
18074,139.99,1.5,172799902.2,4887418.335
18075,139.99,2,159813248.2,4525856.623
18076,159.95,0.5,95124837.78,2705448.316
18077,159.98,1,133998771.9,3800138.59
18078,159.98,1.5,127773988.6,3628317.571
18079,159.99,2,103774043.1,2951199.073
18080,179.94,0.5,49818958.29,1425487.613
18081,179.97,1,68140814.69,1943279.36
18085,179.98,1.5,63654256.12,1827983.92
18086,179.99,2,56793912.8,1634055.066
18087,199.93,0.5,28449536.24,821294.2424
18088,199.97,1,45031201.73,1297477.144
18092,199.93,0.5,18667402.98,571093.9374
18093,199.97,1,32084688.1,931330.1077
18094,199.98,1.5,40690904.4,1177296.214
18095,199.98,2,44126254.96,1266855.251
18096,219.94,0.5,23191683.74,674975.7011
18097,219.97,1,38472001.42,1110385.892
18098,219.98,1.5,46255170.77,1326529.896
18099,219.99,2,47613369.96,1362533.113
18100,239.93,0.5,24286910.3,705349.8538
18101,239.96,1,39535616.29,1228093.975
18102,239.98,1.5,47606317.88,1371081.979
18103,239.98,2,51272253.77,1470970.307
18107,259.93,0.5,24604212.26,716838.7706
18108,259.96,1,41680108.17,1200698.875
18109,259.98,1.5,50936556.09,1464349.727
18110,259.98,2,55023986.08,1571739.574
18111,279.92,0.5,25493098.65,747677.3341
18112,279.96,1,44705420.51,1283372.948
18113,279.97,1.5,51829253.75,1485578.825
18114,279.98,2,52897869.47,1513236.038
18118,299.91,0.5,23525673.42,689612.8353
18119,299.95,1,40004235.47,1152975.917
18120,299.97,1.5,45489414.68,1308646.923
18121,299.98,2,43279551.07,1247642.861
18122,324.9,0.5,20441374.3,600894.8572
18123,324.95,1,30551739.71,885323.6708
18124,324.97,1.5,29874274.46,862692.5693
18125,324.98,2,22969720.95,671616.8837
18129,349.91,0.5,9030151.273,281411.9771
18131,279.98,3,2871984.492,106861.2844
18132,299.98,2,3658318.158,126651.55
18133,299.98,3,4288625.955,148638.7063
18134,324.98,2,5594725.518,176926.0967
18135,324.98,3,5461597.442,176140.3582
18136,324.98,3,3577179.903,128139.898
18137,349.95,1,1977184.421,81618.02991
18138,349.89,2,2666060.811,102349.7137
18139,374.95,1,1857241.397,74733.89584
18143,374.97,2,1961667.775,78942.81129
18144,399.96,1,1624060.079,70159.64486
18145,399.98,2,1853983.438,77489.68142
18146,449.94,1,3015004.54,104404.0107
18147,449.97,2,1091943.354,54390.9325
18148,499.94,1,199499.5997,31122.07511
