,TC,thr,M,delM,Tplot,Fi,Fi uncertainty,Daa,Daa uncertainty,ln(D/a^2),ln(D/a^2)-del,ln(D/a^2)+del
37,179.99,2.0,0.010961,0.00031537,22.068234982566096,0.9728199304666483,0.0003199194092600971,1.9073557448990816e-05,4.949935181215585e-07,-10.867207608870217,-10.893502118692215,-10.841586822879032
38,199.93,0.5,0.0034622,9.9948e-05,21.138073898706352,0.9762814256266601,0.0001023226175113501,3.068350193488132e-05,8.829850546982593e-07,-10.391785444078183,-10.420984819630752,-10.363414538444527
39,199.97,1.0,0.0029051,8.3705e-05,21.13628677713899,0.979186702178855,8.551855882346303e-05,1.471229267427655e-05,4.299399236501534e-07,-11.126827177285051,-11.156485856176792,-11.0980228572912
40,199.93,0.5,0.00056016,1.7137e-05,21.138073898706352,0.97974703904896,1.7512777027211584e-05,6.1441256377691185e-06,1.992690094922829e-07,-12.000014113472327,-12.032984144466104,-11.968096499486427
41,199.97,1.0,0.00048754,1.4152e-05,21.13628677713899,0.9802345851173423,1.4596070324822556e-05,2.7437770019048e-06,8.570779000566782e-08,-12.806175118930424,-12.837910558923017,-12.775415915211122
42,199.98,1.5,0.00020762,6.0071e-06,21.13584004396255,0.9804421831672027,6.16238762275683e-06,7.927039606413922e-07,2.474506099458195e-08,-14.04781600072195,-14.079529621315658,-14.017077294974474
43,199.98,2.0,8.8555e-05,2.5424e-06,21.13584004396255,0.9805307464611424,2.6154197160994166e-06,2.55503580485021e-07,7.99809604729897e-09,-15.180029413760838,-15.211833095838848,-15.149206106433736
44,219.94,0.5,3.772e-05,1.0978e-06,20.280273378085138,0.9805684669971714,1.119708485947399e-06,4.367397649490817e-07,1.3796097706318083e-08,-14.643928322782497,-14.676026841135617,-14.612828156728146
45,219.97,1.0,6.6183e-05,1.9102e-06,20.27903958468527,0.9806346587457108,1.9588554410447386e-06,3.841754224168222e-07,1.2067853305570875e-08,-14.772166559462905,-14.804082860195638,-14.741237481684667
46,219.98,1.5,8.7543e-05,2.5106e-06,20.278628353578164,0.9807221883905798,2.559605064726232e-06,3.4012473556961825e-07,1.0518384147760213e-08,-14.893953417293892,-14.925366769006171,-14.863496883666395
47,219.99,2.0,0.00010248,2.9327e-06,20.278217139149127,0.9808247076570615,2.9876825611511814e-06,3.0009500784074393e-07,9.308155982582569e-09,-15.01916671962431,-15.050675306001922,-14.988620673186404
48,239.93,0.5,5.4613e-05,1.5861e-06,19.490137990176972,0.980879325531142,1.6197863850367295e-06,6.423225767348382e-07,2.025565254218943e-08,-14.258175203471916,-14.290218154830146,-14.227127204129568
49,239.96,1.0,0.00010029,3.1152e-06,19.48899846036912,0.9809796435692544,3.1840333412417483e-06,5.921695969367432e-07,1.9819554366403773e-08,-14.339472761778275,-14.37351507020377,-14.306551281220049
50,239.98,1.5,0.00013378,3.853e-06,19.48823884785532,0.9811134362588846,3.979744734726129e-06,5.298625667936203e-07,1.670005994779553e-08,-14.450648171962925,-14.482673264461791,-14.419616939845277
51,239.98,2.0,0.00015671,4.4959e-06,19.48823884785532,0.9812701912655102,4.59301851247587e-06,4.6910748882865857e-07,1.4613495198484632e-08,-14.572433907491593,-14.604081138751352,-14.541757575740611
52,259.93,0.5,7.8554e-05,2.2887e-06,18.75891048247918,0.9813487606404477,2.341713871605223e-06,9.465147688663888e-07,3.008880731812563e-08,-13.870479262756447,-13.902784556837908,-13.83918502345323
