1.000000000000000000e+00,nan,6.716958396069915693e+01,-4.999955694412474116e+00,nan,nan,nan,nan,nan,nan,nan,1.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,4.655215683608771582e-01
2.000000000000000000e+00,nan,1.232770255331183620e+02,2.600518617564107959e+00,-4.626845644100599508e-01,nan,nan,nan,nan,nan,nan,9.727507161359567611e-01,2.724928386404321459e-02,nan,nan,nan,nan,nan,nan,2.353199917548908782e-01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
