1.000000000000000000e+00,nan,7.995258420951199696e+01,-2.982081679427825094e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.227141833889551892e-01
2.000000000000000000e+00,nan,9.151355726338039176e+01,-1.176705762103484432e+00,-3.064310201806261347e+00,nan,nan,nan,nan,nan,nan,nan,nan,5.645793650394153040e-01,4.354206349605846960e-01,nan,nan,nan,nan,nan,nan,nan,nan,1.953880849304581446e-01
3.000000000000000000e+00,nan,1.532782429521594167e+02,1.012851917737239660e+01,4.438237424775525852e+00,2.338514764681811187e+00,nan,nan,nan,nan,nan,nan,nan,1.495677348165428411e-01,4.527367137761256211e-01,3.976955514073314824e-01,nan,nan,nan,nan,nan,nan,nan,7.867024384382295676e-02
4.000000000000000000e+00,nan,1.568757170933763518e+02,1.053751868366121869e+01,4.843398731427349446e+00,2.806214871993862658e+00,2.254412285024777418e+00,nan,nan,nan,nan,nan,nan,1.429027839333298910e-01,4.354884690574867268e-01,3.464315642120391336e-01,7.517718279714424856e-02,nan,nan,nan,nan,nan,nan,7.635315082596282055e-02
5.000000000000000000e+00,nan,1.972329878125769369e+02,1.904530601059510886e+01,1.581219828155445128e+01,1.361477663264340165e+01,8.516171343950965422e+00,6.238405078879331711e+00,nan,nan,nan,nan,nan,2.472533749652772173e-02,9.576509659924387075e-02,8.155428341103793111e-02,3.637559019533549431e-01,4.341993805398355333e-01,nan,nan,nan,nan,nan,2.005516114808382488e-02
6.000000000000000000e+00,nan,1.972341079197857994e+02,1.904531183503741687e+01,1.581232358097361512e+01,1.376220759777383407e+01,1.359849909334280227e+01,8.516432801375536599e+00,6.238603319762479060e+00,nan,nan,nan,nan,2.472909359546787700e-02,9.576653233841692092e-02,8.423559121117363269e-03,7.307712023903994991e-02,3.637054938598216491e-01,4.342982008461362398e-01,nan,nan,nan,nan,2.004776741234928078e-02
7.000000000000000000e+00,nan,1.992906798299307525e+02,2.365579173811547165e+01,1.931187279180904071e+01,1.608824630600127392e+01,1.605987874197994358e+01,1.383109520947049198e+01,8.718419694935029440e+00,6.463732758990197169e+00,nan,nan,nan,9.907646533294123259e-03,2.474146129583471021e-02,1.577460970950017582e-02,8.012026004042416272e-02,8.180314836249336086e-02,3.569225440145391559e-01,4.307303300439142557e-01,nan,nan,nan,9.792787731275528693e-03
8.000000000000000000e+00,nan,2.001708042954113580e+02,2.379120443849543420e+01,1.943323572865417503e+01,1.617207600280559276e+01,1.392650244973109785e+01,8.824698368479488408e+00,6.907914548159730828e+00,6.263968827188101329e+00,4.033967203448270311e+00,nan,nan,9.978078631043996172e-03,2.502955293431818884e-02,9.599961575116655599e-02,8.152146192241482847e-02,3.454282717428801552e-01,2.147250786844914217e-01,2.273172755296639647e-01,6.648040209444872062e-07,nan,nan,7.181984640999491964e-04
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
