1.000000000000000000e+00,nan,8.591970344345301669e+01,-2.434504862631168720e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.891278410036277613e-01
2.000000000000000000e+00,nan,9.570868702668317951e+01,-9.360429683399154044e-01,-3.167146971178187442e+00,nan,nan,nan,nan,nan,nan,nan,nan,6.259895947884164258e-01,3.740104052115835742e-01,nan,nan,nan,nan,nan,nan,nan,nan,1.919886844488923328e-01
3.000000000000000000e+00,nan,1.567090196118951440e+02,1.051933958082998544e+01,4.830352889383931370e+00,2.762762741423767210e+00,nan,nan,nan,nan,nan,nan,nan,1.431774255801678830e-01,4.285562199617822809e-01,4.282663544580498360e-01,nan,nan,nan,nan,nan,nan,nan,7.747199149105475635e-02
4.000000000000000000e+00,nan,1.952495732915392637e+02,1.574189437250195311e+01,1.341737822656950740e+01,8.339120015618185278e+00,6.082830966338459433e+00,nan,nan,nan,nan,nan,nan,1.195389565298090040e-01,8.215796217126480894e-02,3.665980329674632943e-01,4.317050483314628373e-01,nan,nan,nan,nan,nan,nan,4.813877050494959342e-02
5.000000000000000000e+00,nan,1.968348914908817164e+02,1.906655555623344611e+01,1.576220759729740095e+01,1.356498375646231658e+01,8.484068053723394343e+00,6.228304991782920297e+00,nan,nan,nan,nan,nan,2.798714748976877109e-02,9.588185639435520269e-02,8.148857096154182855e-02,3.633269206177909827e-01,4.313155045365432150e-01,nan,nan,nan,nan,nan,1.978033424588802880e-02
6.000000000000000000e+00,nan,2.000978381750658741e+02,2.378087543188871678e+01,1.942362620950260421e+01,1.616408711580078972e+01,1.391998636394836808e+01,8.789389480744688399e+00,6.557692360052577385e+00,nan,nan,nan,nan,9.976609158416083201e-03,2.501692993220977490e-02,9.588382011298562935e-02,8.169590027869100268e-02,3.571842508460030263e-01,4.302424896716945391e-01,nan,nan,nan,nan,5.521277351918423004e-03
7.000000000000000000e+00,nan,2.001701946088371642e+02,2.379109463900709898e+01,1.943312108191779686e+01,1.617183244354590954e+01,1.392596509043769615e+01,8.824116085576889645e+00,6.904450653305058694e+00,6.258610550314067211e+00,nan,nan,nan,9.978106381748230724e-03,2.502998156800761986e-02,9.601917877704629900e-02,8.151230274705395518e-02,3.453939243953829119e-01,2.172108883639871646e-01,2.248556177667737632e-01,nan,nan,nan,7.184253790491861025e-04
8.000000000000000000e+00,nan,2.004859448902385566e+02,2.383912352939922741e+01,1.947539118401292413e+01,1.621180675242208480e+01,1.396148132777019235e+01,8.960883882284505830e+00,8.636734219790003664e+00,6.684289336611460186e+00,5.826658355669501077e+00,nan,nan,1.003348752476418415e-02,2.506836450457672338e-02,9.589514795512865675e-02,8.171368230008824174e-02,2.035403996668988524e-01,1.528475734665249441e-01,3.740844134185299374e-01,5.681693116348851547e-02,nan,nan,6.119335541726941136e-04
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
