1.000000000000000000e+00,nan,7.236916878834696831e+01,-4.060157127550983347e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.505355705940348843e-01
2.000000000000000000e+00,nan,7.850626721805008401e+01,-2.652161766902377593e+00,-4.706217452228813158e+00,nan,nan,nan,nan,nan,nan,nan,nan,5.387978926603939067e-01,4.612021073396060933e-01,nan,nan,nan,nan,nan,nan,nan,nan,4.375771375658924489e-01
3.000000000000000000e+00,nan,1.320711913643274613e+02,7.478253536102783983e+00,2.371581865759637253e+00,8.312878158626801905e-03,nan,nan,nan,nan,nan,nan,nan,1.339940551411513692e-01,4.077097929099527396e-01,4.582961519488959468e-01,nan,nan,nan,nan,nan,nan,nan,1.478279859814703445e-01
4.000000000000000000e+00,nan,1.702212208869984238e+02,1.541766443090483207e+01,1.162058005254238324e+01,6.007165237015794190e+00,3.370321884605480989e+00,nan,nan,nan,nan,nan,nan,3.489174404102673988e-02,1.392905213678337084e-01,3.675206632700074305e-01,4.582970713211320657e-01,nan,nan,nan,nan,nan,nan,8.171722974977237153e-02
5.000000000000000000e+00,nan,1.979781255110576694e+02,2.157616569919011340e+01,1.602574482233355724e+01,1.371555754431509300e+01,8.583298456631389683e+00,5.833948376596740815e+00,nan,nan,nan,nan,nan,2.569867949563953147e-02,9.619697476743815923e-02,7.813834690237242420e-02,3.374062243211665701e-01,4.625597745133833705e-01,nan,nan,nan,nan,nan,3.214244316607679092e-02
6.000000000000000000e+00,nan,1.992646622180575946e+02,2.364006482378482588e+01,1.931516295716033227e+01,1.606659791990298913e+01,1.383259609444598759e+01,8.721751489286766912e+00,5.961849215831644955e+00,nan,nan,nan,nan,1.133459267424880013e-02,2.325922948401148993e-02,8.940394337200147090e-02,7.691614719171058212e-02,3.316433490236790349e-01,4.674427382543486775e-01,nan,nan,nan,nan,5.493471990678034170e-03
7.000000000000000000e+00,nan,1.998375749010082814e+02,2.373601346963877035e+01,1.939294232286791697e+01,1.613113432942562753e+01,1.388994779378499445e+01,8.786111502558771491e+00,6.203464503824275056e+00,5.124747372529771638e+00,nan,nan,nan,1.137722738956520319e-02,2.340725817611116755e-02,8.979310845944971087e-02,7.666735342515251794e-02,3.264480210205032984e-01,3.870778196275388439e-01,8.522921190167931371e-02,nan,nan,nan,5.334115108784169557e-04
8.000000000000000000e+00,nan,2.002672917627780009e+02,2.380676226915700511e+01,1.945467337211571390e+01,1.618701409726500273e+01,1.393895588233545269e+01,1.232817697387071654e+01,8.838375685956737726e+00,7.241173582455019186e+00,5.972031365965875693e+00,nan,nan,1.140466617410962336e-02,2.345499379836768483e-02,8.978325438641621137e-02,7.671112770961746596e-02,1.803921402411812203e-04,3.198704030560064471e-01,4.473491665980228182e-02,4.338602460754390489e-01,nan,nan,3.275612368122968535e-04
9.000000000000000000e+00,nan,2.003747992508934601e+02,2.382452498675850805e+01,1.947048175656986402e+01,1.620223024178890370e+01,1.396579558145863942e+01,1.360513941181628361e+01,8.991295285416267546e+00,8.752665240055215179e+00,6.171497065484505384e+00,-1.013777730675087696e+00,nan,1.141357382108504348e-02,2.345631929663022364e-02,8.968924654642973504e-02,7.367085006881729514e-02,3.319123158714909483e-03,1.037787581878634180e-01,2.246678463133658932e-01,4.493102735019183225e-01,2.069400910517527059e-02,nan,2.663385552946926846e-04
1.000000000000000000e+01,nan,2.005429831913978092e+02,2.385280846599720306e+01,1.949417420410394897e+01,1.622358739912386483e+01,1.398231098731657518e+01,1.345875926916625254e+01,8.884918039888908936e+00,8.881118761306797893e+00,7.821617287221119597e+00,6.054443228720543857e+00,4.850284386992392172e+00,1.142481076151530273e-02,2.348470251006012921e-02,8.967377606624726827e-02,7.503242645508667596e-02,2.029363518594229365e-03,8.209770684766160009e-02,2.267126678964828113e-01,3.760217621172229352e-02,4.403876453680301561e-01,1.155472436459947794e-02,2.870642939173670763e-04
