1.000000000000000000e+00,nan,6.824001153689826538e+01,-4.762141088696329128e+00,nan,nan,nan,nan,nan,nan,nan,1.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,7.718900901108938228e-03
2.000000000000000000e+00,nan,1.067568026492746185e+02,3.035649774053084116e-02,-2.799107357368363580e+00,nan,nan,nan,nan,nan,nan,6.049459872355884560e-01,3.950540127644115440e-01,nan,nan,nan,nan,nan,nan,1.905241796238516970e-03
3.000000000000000000e+00,nan,1.619619014138787350e+02,1.086719752200254518e+01,5.222599146722334496e+00,2.267790217878211223e+00,nan,nan,nan,nan,nan,1.573912580501538039e-01,4.184895648547954372e-01,4.241191770950507589e-01,nan,nan,nan,nan,nan,3.292995293122041129e-04
4.000000000000000000e+00,nan,1.915425382481732868e+02,1.532279745772588697e+01,1.304095167304926406e+01,7.989487908808808214e+00,4.935145433619481992e+00,nan,nan,nan,nan,1.100202344405346588e-01,8.485431378345054121e-02,3.673307583064061022e-01,4.377946934696086423e-01,nan,nan,nan,nan,5.120840963779602306e-05
5.000000000000000000e+00,nan,1.983429912763152174e+02,1.919701724589373981e+01,1.594995469340204330e+01,1.372663931865018050e+01,8.627201628406726996e+00,5.547926133105445246e+00,nan,nan,nan,2.426563582515578466e-02,9.584971893417437716e-02,8.134571535667473041e-02,3.575698692946309709e-01,4.409690605893641369e-01,nan,nan,nan,3.955937721312863938e-06
6.000000000000000000e+00,nan,1.999599488095999789e+02,1.942090268320806956e+01,1.614813515138149924e+01,1.390284786726854627e+01,8.806901021201284152e+00,6.591730648008880422e+00,5.389951259568501740e+00,nan,nan,2.474501187749950093e-02,9.607786926064665334e-02,8.144606836945822437e-02,3.440424344223284581e-01,1.263350014087509798e-01,3.273536146613161835e-01,nan,nan,6.897112726493455507e-08
7.000000000000000000e+00,nan,2.001486831494128182e+02,1.944638369345426554e+01,1.617115595034879050e+01,1.392338420502145979e+01,8.833625850984709871e+00,7.777594076974764903e+00,6.068386347906024270e+00,4.472453006263819475e+00,nan,2.480649267977164119e-02,9.609669498028028389e-02,8.145473718805451568e-02,3.375611221464497325e-01,1.888821246996597036e-02,3.221772546260798786e-01,1.190154859093979223e-01,nan,5.240820427490175777e-08
8.000000000000000000e+00,nan,2.002481123348893277e+02,1.946059890885896948e+01,1.618334313447127215e+01,1.393420368464241399e+01,8.864339146595320074e+00,8.472867020952744355e+00,6.166488896404175080e+00,5.281647962140699093e+00,-5.339104376560754872e-02,2.483017890367511527e-02,9.611626727320604635e-02,8.146113440742197565e-02,3.056765261920167398e-01,4.459421086187526084e-02,2.934693226497326335e-01,1.155036969591803353e-01,3.834866275289194881e-02,3.791426994478881549e-08
