,TC,thr,M,delM,Tplot,Fi,Daa,Daa uncertainty,ln(D/a^2),ln(D/a^2)-del,ln(D/a^2)+del
57,299.98,2.0,47007934.96,643477.7081,17.448048435782457,0.8912459511606469,2.0657260844209006e-06,2.8089470439224768e-08,-13.09002877862158,0.01359786791243394,0.01359786791243394
58,324.94,0.5,24413123.41,369732.3741,16.719891655102078,0.9001762934970874,4.823068736079781e-06,7.436351109671295e-08,-12.242100165251898,0.015418298010232393,0.015418298010232393
59,324.96,1.0,68541720.74,915129.4104,16.719332564244038,0.9252489161294778,8.140650024457471e-06,1.0262491439829948e-07,-11.718640525553656,0.012606476643754116,0.012606476643754116
60,324.97,1.5,57703542.7,794104.5338,16.71905303283622,0.9463569235598311,6.225835898331739e-06,7.91491539596897e-08,-11.986802843771866,0.012713016412928315,0.012713016412928315
61,324.98,2.0,46050199.13,636359.7117,16.71877351077525,0.9632021275095931,5.304056725005744e-06,6.594893817926068e-08,-12.147038610378146,0.012433678898709227,0.012433678898709227
62,279.99,2.0,5511582.731,101994.6019,18.07860577792241,0.9652182693926625,7.929475251039585e-07,1.496752283751005e-08,-14.047508790131637,0.018875804972778937,0.018875804972778937
63,279.99,4.0,10591297.4,179650.5402,18.07860577792241,0.9690925754362026,8.309451183153023e-07,1.4167357078129816e-08,-14.000702087213769,0.01704969048600152,0.01704969048600152
64,299.98,2.0,10536142.26,182157.9562,17.448048435782457,0.9729467056802951,1.8742680752561126e-06,3.253713143575764e-08,-13.187292334615552,0.017359913379152846,0.017359913379152846
65,299.99,3.0,11855003.23,198511.1172,17.447744006699935,0.9772832764445317,1.6390334830492839e-06,2.7476965252087206e-08,-13.321403829461106,0.016764126868823098,0.016764126868823098
66,324.98,2.0,17250905.06,278694.6445,16.71877351077525,0.9835936729149862,4.579637505465842e-06,7.045571353137974e-08,-12.293890710248691,0.01538456121194967,0.01538456121194967
67,324.94,3.0,16812808.84,258430.8263,16.719891655102078,0.989743813397086,4.4073398062836365e-06,6.238684044156201e-08,-12.332239269044802,0.01415521452478336,0.01415521452478336
68,324.99,3.0,10299986.78,162912.086,16.718493998060655,0.9935115577557835,4.295442312690189e-06,6.555110174669265e-08,-12.357956024666269,0.015260617411397316,0.015260617411397316
69,349.91,0.5,2763856.284,70592.42834,16.049818637049402,0.9945225788517048,9.534778261223528e-06,2.460118104408145e-07,-11.560564574428914,0.025801524031377487,0.025801524031377487
70,349.96,1.0,4232252.278,89403.79913,16.0485307570092,0.9960707405130365,9.34922687042107e-06,2.0094031906528778e-07,-11.580216905737991,0.021492720398198856,0.021492720398198856
71,349.98,2.0,5020814.289,103903.7514,16.048015662863286,0.997907358861924,8.865941472209992e-06,1.830739904161599e-07,-11.633293423038118,0.020649131396817746,0.020649131396817746
72,374.97,1.0,2802989.988,71944.62761,15.429241498487935,0.9989326951017024,1.8949602427127444e-05,5.127178777119891e-07,-10.87372760675474,0.027056920042713088,0.027056920042713088
73,374.98,2.0,1913911.652,60772.31793,15.429003440667767,0.9996328056925111,1.5015247879469432e-05,5.426621645728239e-07,-11.106444347876076,0.03614073966203474,0.03614073966203474
74,399.96,1.0,522442.7415,30195.44223,14.856412770572419,0.9998239157137251,2.0684392498492956e-05,1.4684570070877272e-06,-10.786131127663088,0.07099348009349163,0.07099348009349163
75,399.98,2.0,232504.3168,26132.67378,14.855971357687222,0.999908966000362,9.283971690431135e-06,1.1108203867734733e-06,-11.587221118842479,0.11964926475577052,0.11964926475577052
76,449.95,1.0,76790.82234,19792.8364,13.829345871940259,0.9999370561517236,1.0385140646264512e-05,2.496639595383092e-06,-11.475134557515148,0.24040498635722587,0.24040498635722587
77,449.98,2.0,172071.3359,21907.6466,13.828772143321395,1.0,inf,,inf,,
