,TC,thr,M,delM,Tplot,Fi,Daa,Daa uncertainty,ln(D/a^2),ln(D/a^2)-del,ln(D/a^2)+del
11,700,0.38333,1.23e-13,4.94e-16,10.275908133381288,0.14855586667178086,3.6721866245690515e-06,1.683979615106538e-08,-12.514723262813128,0.004585768064835651,0.004585768064835651
12,750,0.33333,1.64e-13,4.37e-16,9.773737966085129,0.18000843849487935,6.763780751529023e-06,2.1512110281448e-08,-11.903928541479155,0.003180486043487581,0.003180486043487581
13,750,0.36667,8.39e-14,3.23e-16,9.773737966085129,0.19609911395803767,3.6007944618333564e-06,1.4889281954756062e-08,-12.534356053006707,0.004134999126602504,0.004134999126602504
14,800,0.3,1.24e-13,2.74e-16,9.318361831989936,0.2198803267998926,7.194025824247504e-06,1.8458647224714698e-08,-11.842259623004832,0.0025658299922276793,0.0025658299922276793
15,800,0.33333,8.68e-14,3.89e-16,9.318361831989936,0.23652717578919105,4.9727633623145075e-06,2.3078752992787096e-08,-12.211534863857214,0.004641031818985529,0.004641031818985529
16,825,0.25,6.98e-14,3.01e-16,9.106224104175203,0.249913697211461,5.682574896816005e-06,2.5291326904238495e-08,-12.078106101048586,0.004450680785291442,0.004450680785291442
17,850,0.26667,7.44e-14,2.7e-16,8.903530249744023,0.26418242491657395,6.001264908818678e-06,2.2629134145365998e-08,-12.023540292818794,0.0037707274198333033,0.0037707274198333033
18,875,0.25,7.12e-14,2.05e-16,8.70966337151069,0.27783744390318743,6.458845365883932e-06,1.962080799294019e-08,-11.950059992076213,0.003037819746634384,0.003037819746634384
19,900,0.25,8.25e-14,1.9e-16,8.524059156970548,0.2936596218020022,7.890919993656354e-06,1.956888151260145e-08,-11.749797827412733,0.002479923954156576,0.002479923954156576
20,925,0.25,1.01e-13,2.49e-16,8.346200392271419,0.31302980322964213,1.0255279126109319e-05,2.6737251047068576e-08,-11.48771794827214,0.002607169509311273,0.002607169509311273
21,950,0.25,1.23e-13,2.19e-16,8.175612148959653,0.336619232096966,1.3373454238512859e-05,2.615949583994806e-08,-11.22223884281335,0.0019560762218495484,0.0019560762218495484
22,975,0.25,1.48e-13,2.25e-16,8.011857549172776,0.365003260327567,1.737900487736225e-05,2.9554230103410936e-08,-10.960247696534829,0.001700570907941227,0.001700570907941227
