,TC,thr,M,delM,Tplot,Fi,Daa,Daa uncertainty,ln(D/a^2),ln(D/a^2)-del,ln(D/a^2)+del
13,80.02,1.5,2804178.092,68815.18333,28.3149757906957,0.06460974588569184,1.5495582216256218e-08,9.56484700613431e-10,-17.982710871952698,0.06172628348291393,0.06172628348291393
14,80.01,1.5,2727445.948,72867.93156,28.31577755125156,0.07190294560431067,1.700791757074819e-08,9.681172234482752e-10,-17.889586861857378,0.05692156135054029,0.05692156135054029
15,90.02,0.666666667,2709180.04,75014.5547,27.535314040256633,0.079147302222965,4.231799647884672e-08,2.243033638789945e-09,-16.978053392699305,0.05300424938385632,0.05300424938385632
16,90.02,0.666666667,2586904.632,76336.15376,27.535314040256633,0.08606469398577185,4.446298166918856e-08,2.251373638762163e-09,-16.92860886657474,0.05063478773224724,0.05063478773224724
17,90.03,0.666666667,2472553.431,70124.09155,27.53455586761386,0.09267631024913446,4.624442912544831e-08,2.184210841032912e-09,-16.88932483158448,0.047231869488706495,0.047231869488706495
18,100.01,0.5,4075460.019,92044.41196,26.798156286847465,0.1035741041671436,1.1244065273549044e-07,4.609328071077829e-09,-16.00084028573558,0.04099343039141709,0.04099343039141709
19,119.98,0.333333333,10780051.67,264914.255,25.436878386284434,0.13239999890723633,5.461177367903061e-07,2.083561330258861e-08,-14.420431249300343,0.03815223696092643,0.03815223696092643
20,119.98,0.333333333,9495520.726,180777.0328,25.436878386284434,0.15779105354492204,6.060556247769839e-07,1.798643734654043e-08,-14.316294065028517,0.029677865547669935,0.029677865547669935
21,119.98,0.333333333,8879790.262,165900.5611,25.436878386284434,0.18153564283282406,6.779203664253316e-07,1.816082041151103e-08,-14.204236009554188,0.02678901728129645,0.02678901728129645
22,139.93,0.333333333,27640414.34,455899.3001,24.20838578483587,0.25544620455626244,2.8554105006621966e-06,6.37750304137305e-08,-12.766294942123025,0.02233480278893016,0.02233480278893016
23,139.95,0.333333333,21441961.18,357588.8919,24.207213749697413,0.3127820814997757,3.0800935811982212e-06,6.16147803487709e-08,-12.690550577934445,0.020004191017079894,0.020004191017079894
24,139.95,0.333333333,17891798.36,308708.5386,24.207213749697413,0.3606248110176319,3.230227852146497e-06,6.302012605024677e-08,-12.642957880757496,0.019509498690121717,0.019509498690121717
25,159.94,0.25,33863799.05,545235.7981,23.08988893763421,0.451176724570283,1.0730476925906598e-05,1.8464633760808758e-07,-11.442422554415074,0.01720765431798244,0.01720765431798244
26,159.94,0.25,23792978.12,392275.1408,23.08988893763421,0.5147992287878764,9.973988144549939e-06,1.7071558375664924e-07,-11.515530039476507,0.01711608047678831,0.01711608047678831
27,159.95,0.25,17740140.48,303101.7882,23.089355806972986,0.5622364246200684,9.04746241258967e-06,1.5910915643666225e-07,-11.613026235969791,0.017586053324218254,0.017586053324218254
28,179.9,0.25,33537571.17,545971.9867,22.072618916234415,0.6519160037147749,2.193274257281217e-05,3.3882149436374017e-07,-10.727529943034115,0.01544820458448928,0.01544820458448928
29,179.91,0.25,17479322.29,299141.7048,22.072131726482148,0.698655770822004,1.470637283246069e-05,2.4594072708820957e-07,-11.127229632107102,0.016723411672615568,0.016723411672615568
30,179.91,0.25,10108708.62,191987.9012,22.072131726482148,0.7256864919686669,9.852350533997387e-06,1.8582538270603682e-07,-11.527800498355441,0.01886102022708301,0.01886102022708301
31,199.88,0.25,13247475.05,243668.7393,21.140308225693932,0.761110285198343,1.4780533327429473e-05,2.6413613594007024e-07,-11.122199558695415,0.017870541616376637,0.017870541616376637
32,199.88,0.25,5980966.668,121712.8943,21.140308225693932,0.7771034103607728,7.507558547690364e-06,1.528616633921193e-07,-11.79960023855918,0.020361035138266873,0.020361035138266873
33,199.86,0.25,3953618.534,96354.66704,21.141202088750767,0.7876753997345086,5.297094719052983e-06,1.2925782369260163e-07,-12.148352053920645,0.024401644778538224,0.024401644778538224
34,219.86,0.25,6992619.378,146200.5844,20.28356422790613,0.8063736876758095,1.0112614446644842e-05,2.0919909425670103e-07,-11.501726958299345,0.02068694454440602,0.02068694454440602
35,219.86,0.25,4911469.786,113966.0299,20.28356422790613,0.819506974547187,7.753621725777149e-06,1.7905495842415984e-07,-11.767350504303632,0.023093073760470702,0.023093073760470702
36,219.86,0.25,3715026.452,94151.02195,20.28356422790613,0.8294409678841608,6.276929679600376e-06,1.5882816532249537e-07,-11.978629601559184,0.025303480113641683,0.025303480113641683
37,119.99,1.0,149229.5299,20978.78579,25.436231367960524,0.8298400081534187,6.505696099662021e-08,9.143053116747155e-09,-16.548002627772696,0.14053919790723315,0.14053919790723315
38,119.99,1.5,172710.2358,22840.64329,25.436231367960524,0.8303018359099186,5.033117157310542e-08,6.653759281697007e-09,-16.804641238600627,0.13219957083717992,0.13219957083717992
39,139.99,3.0,742563.8782,36319.49674,24.204870019847995,0.8322874542395928,1.0903688217713154e-07,5.341569370129034e-09,-16.031579643353474,0.04898864735926326,0.04898864735926326
40,139.99,3.0,652682.8505,32293.30563,24.204870019847995,0.8340327303962494,9.698099636741868e-08,4.808928670434608e-09,-16.14875079137458,0.04958629886844712,0.04958629886844712
41,179.99,2.5,3715243.495,85855.64385,22.068234982566096,0.8439673041069414,6.883196782189656e-07,1.5976652259300303e-08,-14.18901245835471,0.02321109328247023,0.02321109328247023
42,179.99,2.5,3153547.78,79235.66143,22.068234982566096,0.8523999015700047,6.254781296527104e-07,1.5744074951003832e-08,-14.284749472234717,0.0251712637174789,0.0251712637174789
43,199.94,0.5,1402891.266,54784.82143,21.137627089982878,0.856151237575012,1.449123280252675e-06,5.6583230356305466e-08,-13.44455181870533,0.03904652635657015,0.03904652635657015
