,TC,thr,M,delM,Tplot,Fi,Fi uncertainty,Daa,Daa uncertainty,ln(D/a^2),ln(D/a^2)-del,ln(D/a^2)+del
0,99.98,0.5,41512981.2,907563.0711,26.80031088360625,0.01036254000003131,0.00022588878415937463,5.2068268417368984e-09,3.307643302948387e-10,-19.073295218218377,-19.138927805179446,-19.011706237235437
1,99.98,0.5,37271076.31,809920.8884,26.80031088360625,0.01966740178802708,0.00020274418919803775,1.3546657808148717e-08,4.365715315100752e-10,-18.11712597627054,-18.149883958213156,-18.08540712970211
2,99.98,0.5,35251276.14,765128.2877,26.80031088360625,0.028467061498358703,0.0001914443385434879,2.053670857282417e-08,5.87399312066725e-10,-17.70105189003709,-17.730071317730875,-17.67285089489592
3,99.99,0.5,33293574.3,727446.4153,26.79959264619178,0.0367784795579009,0.00018239908819007807,2.62912891316856e-08,7.119568025209173e-10,-17.45402816434839,-17.48148114241999,-17.427308758382473
4,99.98,0.5,31708886.43,693265.4724,26.80031088360625,0.04469379365714927,0.00017411062271662094,3.126742546535583e-08,8.165202622404902e-10,-17.280689001282028,-17.307150115708048,-17.2549100650154
5,49.46,2.0,1599108.002,67294.20149,30.997179256687645,0.04509281134167067,1.6879583397022717e-05,4.344431768097801e-10,1.9020856842849946e-11,-21.556955958118763,-21.601725474666335,-21.514105157891905
6,49.48,2.0,1348651.206,60702.53275,30.99525772556799,0.04542933398049712,1.5157209054483249e-05,3.6940233658855135e-10,1.708591446260838e-11,-21.719134722821877,-21.766491417628746,-21.67391964667835
7,49.76,4.333333333,3107023.637,89056.09931,30.968381282710357,0.046204998924845746,2.249835417310728e-05,3.976090538283392e-10,1.228484664958412e-11,-21.645551870207353,-21.67693603943696,-21.61512276904148
8,59.9,3.0,5429442.618,144853.4775,30.025521693439426,0.0475604805561324,3.653579261514375e-05,1.0269557905264862e-09,2.9830839032401455e-11,-20.696666954125686,-20.726145026343026,-20.668033014618327
9,59.93,4.333333333,7873277.994,195119.7334,30.022817341179298,0.04952620214130644,4.869645282871999e-05,1.0674955273211496e-09,2.874249555545895e-11,-20.65795056069764,-20.685244851095817,-20.631381497841993
