16059,100.01,0.5,79357035.45,2775377.553
16060,100.01,1,124285611.1,4333213.335
16062,100,2,193144916.6,6720242.643
16063,69.98,1.333333333,9694781.139,357385.4265
16065,69.99,2.666666667,18192220.07,663573.4945
16066,69.99,4,25210731.38,898296.3649
16067,90,2,67272205.14,2359442.694
16068,90,3,89365659.78,3121237.319
16069,100,3,165087833.1,5747552.317
16070,119.99,1,183976256.4,6404279.19
16071,120,2,186233584.4,6482541.75
16073,120,3,109407444.7,3817982.685
16074,139.98,1,132130466.5,4602441.562
16075,139.99,2,158212169.3,5508216.004
16076,139.99,3,144588079.7,5041390.338
16077,159.97,1,95251441.61,3330961.903
16080,159.99,2,114579231.6,3999228.595
16081,159.99,3,90361437.98,3152950.318
16082,179.97,1,54776070.64,1922310.222
16083,179.99,2,63506106.47,2221878.967
16084,179.99,3,57562348.46,2016846.183
16085,199.98,1,39837154.95,1401844.628
16086,199.99,2,59265348.75,2076045.024
16087,199.99,3,63226467.96,2214352.518
16088,249.93,0.5,71913571.74,2525336.117
16103,249.96,1,89407661.43,3123987.85
16106,299.91,0.5,177814507.3,6204205.394
16107,299.96,1,154675353.6,5386074.499
16108,324.9,0.5,142706682.2,4973549.352
16109,324.99,1,158979886.4,5538765.033
16110,349.95,0.5,1983992.851,88223.35399
