,TC,thr,M,delM,Tplot,Fi,Fi uncertainty,Daa,Daa uncertainty,ln(D/a^2),ln(D/a^2)-del,ln(D/a^2)+del
10,700,0.316666667,1.65e-13,3.65e-16,10.275908133381288,0.11763505893704349,6.974398024034519e-05,4.440372557912743e-06,1.1827584293238473e-08,-12.324772275600534,-12.327439476251104,-12.322112169989573
11,700,0.383333333,7.91e-14,3.16e-16,10.275908133381288,0.1328097935567509,6.032549185830237e-05,2.1629029753334963e-06,1.1557039118081425e-08,-13.04405926852579,-13.049416894847129,-13.038730193465197
12,750,0.333333333,1.26e-13,3.37e-16,9.773737966085129,0.15698199768915655,6.38291111619256e-05,4.584610530934293e-06,1.2359766614691657e-08,-12.292805400043896,-12.295504965696864,-12.290113102429496
13,750,0.366666667,7.89e-14,3.04e-16,9.773737966085129,0.17211852319273602,5.7961488959416504e-05,2.963863159653645e-06,1.3447152895507463e-08,-12.729017019054467,-12.733564378314778,-12.724490244698755
14,800,0.3,1.1e-13,2.44e-16,9.318361831989936,0.19322061443417024,4.697511018552714e-05,5.606501714191895e-06,1.1682413357104588e-08,-12.091583613294716,-12.093669513266203,-12.089502055246673
15,800,0.333333333,6.14e-14,2.75e-16,9.318361831989936,0.2050000394347761,5.23688004905503e-05,3.0699964024184823e-06,1.5776116949052248e-08,-12.693834168216512,-12.698986223621926,-12.688708520490286
16,825,0.25,5.27e-14,2.27e-16,9.106224104175203,0.21511036368491487,4.333255581401251e-05,3.7064473963266783e-06,1.2368036906551928e-08,-12.505436715226976,-12.50877919308823,-12.502105372315981
17,850,0.266666667,6.58e-14,2.39e-16,8.903530249744023,0.22773354230681156,4.56285640098569e-05,4.573317790908834e-06,1.8487320722942427e-08,-12.295271622829741,-12.299322246345437,-12.291237340694385
18,875,0.25,7.24e-14,2.08e-16,8.70966337151069,0.24162281762648447,3.991700565891143e-05,5.688855410180229e-06,1.6258603825297754e-08,-12.077001488201605,-12.07986355453148,-12.074147589923458
19,900,0.25,8.01e-14,1.84e-16,8.524059156970548,0.256989280935335,3.5538905048112095e-05,6.6861955129654976e-06,1.6692147729319374e-08,-11.9154655282513,-11.917965158794456,-11.912972130285093
