,TC,thr,M,delM,Tplot,Fi,Daa,Daa uncertainty,ln(D/a^2),ln(D/a^2)-del,ln(D/a^2)+del
24,1025,0.25,2.0877e-13,3.6791e-16,7.703270038131186,0.4390193984503588,2.928937061624696e-05,5.444044824094841e-08,-10.43828588536346,0.0018587100745261498,0.0018587100745261498
25,1050,0.25,2.4483e-13,2.2721e-16,7.557722102558288,0.48598956469209476,3.791537975670303e-05,4.3385087320495806e-08,-10.180153729859873,0.001144260919945706,0.001144260919945706
26,1075,0.25,2.6765e-13,3.7535e-16,7.4175722286095755,0.5373377041954261,4.5854992991588266e-05,6.89644728297028e-08,-9.990026466791928,0.0015039686701588588,0.0015039686701588588
27,1100,0.25,2.858e-13,4.4304e-16,7.282525579871098,0.5921678864112009,5.404499063718732e-05,8.704251293573823e-08,-9.825693698337176,0.0016105565364987954,0.0016105565364987954
28,1100,0.5,3.8006e-13,6.1517e-16,7.282525579871098,0.6650816689616815,4.4349157778941644e-05,7.570550381318862e-08,-10.023416839717266,0.0017070336305041614,0.0017070336305041614
29,1100,1.0,4.035e-13,4.1282e-16,7.282525579871098,0.7424923705854223,2.9589992220095997e-05,4.116976514619415e-08,-10.42807435447561,0.0013913408574076531,0.0013913408574076531
30,1100,2.0167,3.9849e-13,8.5858e-16,7.282525579871098,0.8189419133116786,1.966276436303996e-05,4.309278737176061e-08,-10.836783844633263,0.0021915935407720187,0.0021915935407720187
31,1100,3.1167,3.5113e-13,9.4862e-16,7.282525579871098,0.8863055308114163,1.6807330191753412e-05,4.273050466350889e-08,-10.993695445777659,0.002542373129818964,0.002542373129818964
32,1100,8.85,4.1468e-13,6.3786e-16,7.282525579871098,0.965861094006789,1.5304104722843564e-05,4.049118401184617e-08,-11.087389483008414,0.0026457728005093487,0.0026457728005093487
33,1150,0.26667,1.0867e-14,3.6159e-17,7.026666198222253,0.9679459071283384,2.660187953644053e-05,1.4541451400793322e-07,-10.534528685408187,0.005466324806438487,0.005466324806438487
34,1175,0.25,1.2627e-14,2.5984e-17,6.905362013603563,0.9703683728765489,3.538703271448147e-05,1.8161382099461384e-07,-10.249165112432049,0.005132213894845493,0.005132213894845493
35,1200,0.25,1.516e-14,2.6559e-17,6.788174999151478,0.9732767898198349,4.652209064611572e-05,2.5329464201643463e-07,-9.975583290521474,0.005444610044359282,0.005444610044359282
36,1225,0.98333,5.6422e-14,6.2662e-17,6.674899042151987,0.9841012423774922,5.945243975247462e-05,4.2697665453605763e-07,-9.73033389693995,0.007181818884367741,0.007181818884367741
37,1250,0.58333,2.6608e-14,5.7089e-17,6.5653415618947575,0.9892059361787424,7.473582613301662e-05,8.42391876301726e-07,-9.501550980622655,0.011271593824391754,0.011271593824391754
38,1275,0.26667,1.1298e-14,6.5006e-17,6.4593224170784485,0.9913734358242071,9.462859642089866e-05,1.5001660689562727e-06,-9.265550839838834,0.015853200044135516,0.015853200044135516
39,1300,0.3,1.2268e-14,9.7573e-17,6.356672917395035,0.9937270281105022,0.00011955752276554643,2.4741596129097655e-06,-9.031712940355476,0.020694303090919828,0.020694303090919828
40,1550,0.25,2.8949e-14,2.6e-16,5.485012204152154,0.9992808382748284,0.000975348895345113,7.446907549429426e-05,-6.93271530959678,0.07635121734355833,0.07635121734355833
41,1550,0.25,3.7486e-15,6.9937e-16,5.485012204152154,1.0,inf,0.0,inf,0.0,0.0
