,TC,thr,M,delM,Tplot,Fi,Daa,Daa uncertainty,ln(D/a^2),ln(D/a^2)-del,ln(D/a^2)+del
16,79.99,2.0,34726413.08,652356.5397,28.317381208585832,0.3102266099121073,1.1994510807344e-07,2.5573383222263146e-09,-15.936231631539961,0.021320905565073208,0.021320905565073208
17,80.0,3.0,49641359.57,924022.5883,28.31657935721365,0.32775323529895134,1.2194453642872142e-07,2.5553798437507943e-09,-15.91969951502061,0.020955263094090775,0.020955263094090775
18,90.0,1.0,34693857.06,661062.0723,27.53683051080821,0.3400024210823884,2.7222149419832155e-07,5.772295952850759e-09,-15.116649785120947,0.02120440918837022,0.02120440918837022
19,90.0,1.0,33347203.08,631618.9672,27.53683051080821,0.35177615051173666,2.7491959620112114e-07,5.772215777047137e-09,-15.106787159480929,0.02099601431403382,0.02099601431403382
20,90.0,1.5,46964218.77,865337.0501,27.53683051080821,0.36835757124834795,2.7331987450489065e-07,5.571731499168063e-09,-15.112623026184785,0.020385387302189636,0.020385387302189636
21,90.0,2.0,57814823.97,1067644.783,27.53683051080821,0.38876996064110114,2.714303193405427e-07,5.497115740722186e-09,-15.119560381192244,0.020252401257448982,0.020252401257448982
22,99.97,0.5,28982436.7,550008.3244,26.801029159519725,0.3990026439366207,5.772823563709203e-07,1.1962860916378426e-08,-14.364934337669581,0.020722720492590194,0.020722720492590194
23,119.96,0.5,110208149.7,1983517.502,25.438172521686045,0.43791328158032533,2.4095259609398916e-06,4.667477331838151e-08,-12.936080526514484,0.019370936057553384,0.019370936057553384
24,119.92,1.0,180240786.4,3224214.252,25.440761187574733,0.5015499903656355,2.3784445937621715e-06,4.408600257196718e-08,-12.949063815958738,0.01853564412960863,0.01853564412960863
25,119.99,1.5,196566700.7,3509078.209,25.436231367960524,0.5709508076788422,2.191425892156706e-06,3.917969570159685e-08,-13.030958133695504,0.017878631370480843,0.017878631370480843
26,119.99,2.0,178063584.6,3183271.909,25.436231367960524,0.6338188227645699,1.884430164532643e-06,3.3099026789077205e-08,-13.181885082748833,0.017564475145878427,0.017564475145878427
27,139.97,0.5,119868726.2,2145431.458,24.206041828040277,0.6761402716109309,6.155301533237622e-06,1.0980083064182762e-07,-11.998196809562332,0.017838416209006346,0.017838416209006346
28,139.99,1.0,165225710.6,2956864.75,24.204870019847995,0.7344756830308742,5.1813116611075305e-06,8.803703932969441e-08,-12.170452317316727,0.01699126497070745,0.01699126497070745
29,139.99,1.5,141785126.5,2536169.073,24.204870019847995,0.7845350452062319,3.754747534711297e-06,6.288026087785617e-08,-12.492489509439592,0.016746867877680368,0.016746867877680368
30,139.99,2.0,106897330.1,1915948.781,24.204870019847995,0.8222767484098795,2.6477103716732693e-06,4.452682219587371e-08,-12.84181530212785,0.016817104571650775,0.016817104571650775
31,159.96,0.5,53280355.21,975702.075,23.08882270093048,0.8410881757022132,6.220206442476053e-06,1.1127368324659254e-07,-11.987707461655276,0.017889065945904243,0.017889065945904243
32,159.98,1.0,60733922.51,1106311.88,23.087756562694803,0.8625311965486784,4.079654590749172e-06,7.127380336431399e-08,-12.409498232262095,0.017470548493475655,0.017470548493475655
33,159.99,1.5,44331728.5,826002.1565,23.087223530498225,0.8781831771733254,2.268066124629084e-06,4.094940313402362e-08,-12.996583017043585,0.01805476599176332,0.01805476599176332
34,159.99,2.0,30140606.65,576673.2807,23.087223530498225,0.888824769713551,1.2863689122836976e-06,2.418427894023493e-08,-13.563687105259854,0.01880042242104596,0.01880042242104596
35,179.77,0.5,13747155.9,286319.5167,22.078954340722426,0.8936784089708337,2.5127219525802444e-06,5.246531047538002e-08,-12.894143949145349,0.020879871098155072,0.020879871098155072
36,179.98,1.0,19262362.37,483818.8554,22.068722000308963,0.9004792744638219,1.860438733016352e-06,4.600602855370433e-08,-13.194698220088217,0.02472859102385715,0.02472859102385715
37,179.98,1.5,21007257.46,412504.131,22.068722000308963,0.9078962012985355,1.4532034202120816e-06,2.8278950900593043e-08,-13.441740183029273,0.019459733239869468,0.019459733239869468
38,179.99,2.0,21170879.57,414089.3654,22.068234982566096,0.9153708973694631,1.1910583436926583e-06,2.3048044826661434e-08,-13.640668281643453,0.01935089489840203,0.01935089489840203
39,199.93,0.5,10539176.73,236450.7376,21.138073898706352,0.9190919115405594,2.531026254988133e-06,5.6941787930552774e-08,-12.88688570308957,0.02249750978218112,0.02249750978218112
40,199.97,1.0,16790113.6,342270.4979,21.13628677713899,0.925019912582811,2.1415702120244063e-06,4.341288232805519e-08,-13.053971254052353,0.02027151950671624,0.02027151950671624
41,199.98,1.5,16751101.53,341899.6187,21.13584004396255,0.9309341398295348,1.5416211839804083e-06,3.125990790015649e-08,-13.382675978386175,0.02027729524282001,0.02027729524282001
42,199.98,2.0,17307179.42,349774.0768,21.13584004396255,0.9370446987027158,1.3036036008833447e-06,2.6120266295965336e-08,-13.550378127725892,0.02003697004078984,0.02003697004078984
43,219.96,0.5,9439613.271,217116.089,20.279450832471458,0.9403774955283991,3.0616940738245665e-06,7.068834888435208e-08,-12.696542176293473,0.02308798566410998,0.02308798566410998
44,219.98,1.0,14599341.23,297345.791,20.278628353578164,0.9455320115781075,2.544848535776104e-06,5.169988889381497e-08,-12.881439424162664,0.02031550725593499,0.02031550725593499
45,219.98,1.5,16580584.5,341140.4726,20.278628353578164,0.9513860352338583,2.133417533029336e-06,4.340096018594841e-08,-13.057785388438122,0.020343397161605502,0.020343397161605502
46,219.99,2.0,16955180.06,337184.6586,20.278217139149127,0.9573723154617209,1.8492089332528261e-06,3.632993837194992e-08,-13.200752613969671,0.01964620531442287,0.01964620531442287
47,239.94,0.5,7751824.633,189152.1897,19.489758132101585,0.9601092132337393,3.7352912693291282e-06,9.16371916143393e-08,-12.497684758663944,0.024532810163100795,0.024532810163100795
48,239.97,1.0,13092952.88,276488.9153,19.48861864671032,0.9647318763179721,3.466474777156238e-06,7.286082333099862e-08,-12.57237239476047,0.021018708634819732,0.021018708634819732
49,239.98,1.5,14517125.21,304763.0974,19.48823884785532,0.9698573647706159,2.946549895361658e-06,6.101628786915438e-08,-12.734875599038983,0.0207077056340379,0.0207077056340379
50,239.99,2.0,14009735.91,292027.4491,19.487859063803253,0.9748037118326246,2.5223899325428288e-06,5.182119998281901e-08,-12.890303719945049,0.020544484147452136,0.020544484147452136
51,259.93,0.5,5885442.492,164937.6898,18.75891048247918,0.9768816554402657,4.8448553126790185e-06,1.362236396420632e-07,-12.237593176291604,0.02811717396091583,0.02811717396091583
52,259.97,1.0,8712003.485,206359.5218,18.75750300120048,0.9799575587348797,4.018351725177325e-06,9.536749264758961e-08,-12.424638758026566,0.023732987844258743,0.023732987844258743
53,259.98,1.5,8763593.392,212684.9963,18.75715116388123,0.9830516766187305,3.146269957758181e-06,7.618560390784324e-08,-12.669292947169152,0.02421457946416268,0.02421457946416268
54,259.98,2.0,8409615.725,206540.4653,18.75715116388123,0.9860208173863508,2.7103366884599777e-06,6.647454779394511e-08,-12.8184376915056,0.024526306298763262,0.024526306298763262
55,279.93,0.5,3924905.538,129504.9468,18.08056700658133,0.9874065640628953,5.876265358046388e-06,1.9554899398308343e-07,-12.044589141032011,0.033277767777337965,0.033277767777337965
56,279.96,1.0,5902557.085,159445.084,18.079586339064566,0.98949055023389,5.09141454624615e-06,1.3981821923068724e-07,-12.187954859086231,0.0274615665176535,0.0274615665176535
57,279.98,1.5,5930652.108,165191.0767,18.078932619818126,0.9915844557734842,4.169072710649317e-06,1.1793989771303271e-07,-12.387816918428708,0.02828923981387315,0.02828923981387315
58,279.98,2.0,5418244.7,153548.066,18.078932619818126,0.9934974482042664,3.6290688933306205e-06,1.0615238548553655e-07,-12.526534445804796,0.02925058426987148,0.02925058426987148
59,299.93,0.5,2121117.522,104188.0104,17.449570740559786,0.994246340509626,6.887510006990094e-06,3.4012043655572095e-07,-11.885800930565775,0.049382205791430385,0.049382205791430385
60,299.97,1.0,3109142.696,123364.6331,17.448352875488553,0.9953440698985682,5.958090537926252e-06,2.404898962827949e-07,-12.03076050776208,0.040363585405752966,0.040363585405752966
61,299.97,1.5,3515937.73,119314.7232,17.448352875488553,0.9965854243661123,5.818246592857229e-06,2.1234042702078804e-07,-12.05451161431761,0.036495604583254994,0.036495604583254994
62,299.91,2.0,2857564.314,117503.5978,17.45017973685129,0.9975943302398459,4.928499754246912e-06,2.161788292185318e-07,-12.220475925704587,0.04386300902871091,0.04386300902871091
63,324.93,0.5,1159143.921,94975.64836,16.72017121455324,0.9980035833595989,1.0496562643666101e-05,8.511957309541984e-07,-11.464462721667054,0.08109280722178436,0.08109280722178436
64,324.97,1.0,1914690.401,103785.2507,16.71905303283622,0.9986795934785964,1.1635449863046675e-05,6.659571624518574e-07,-11.361454097320891,0.05723518817840365,0.05723518817840365
65,324.97,1.5,1855812.598,102736.1804,16.71905303283622,0.9993348159075363,1.2864621330118365e-05,8.199180032615684e-07,-11.261029546778149,0.06373432860724743,0.06373432860724743
66,324.98,2.0,1298455.934,95276.16868,16.71877351077525,0.9997932552197081,1.644469190617689e-05,1.6071963520026156e-06,-11.015507813301008,0.09773344257054319,0.09773344257054319
67,349.93,0.5,585571.4806,87006.67646,16.04930346022983,1.0,inf,,inf,,
