1.000000000000000000e+00,nan,8.492493665727525354e+01,-2.532004283442898185e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.966452499143181210e-01
2.000000000000000000e+00,nan,1.290040299891155371e+02,6.667493436808044294e+00,1.346108232625425671e+00,nan,nan,nan,nan,nan,nan,nan,nan,1.619376502826693209e-01,8.380623497173307346e-01,nan,nan,nan,nan,nan,nan,nan,nan,2.246950471389322079e-01
3.000000000000000000e+00,nan,1.609729617576911096e+02,1.101353226568806676e+01,5.236429241396770351e+00,3.144038732369285327e+00,nan,nan,nan,nan,nan,nan,nan,1.456749229843051774e-01,4.208887291619934912e-01,4.334363478537013314e-01,nan,nan,nan,nan,nan,nan,nan,6.876833976558244244e-02
4.000000000000000000e+00,nan,1.962005410349877650e+02,1.581861232227151426e+01,1.351324176071031147e+01,8.430303835577742433e+00,6.178173993235386519e+00,nan,nan,nan,nan,nan,nan,1.141486398380838763e-01,8.298757575939402775e-02,3.668256796683994070e-01,4.360381047341226335e-01,nan,nan,nan,nan,nan,nan,3.398400729619781291e-02
5.000000000000000000e+00,nan,2.002152455383813390e+02,1.944769177452703701e+01,1.617601504463969775e+01,1.392959817759424723e+01,8.800366790853011878e+00,6.564691458876300345e+00,nan,nan,nan,nan,nan,2.526213010589761776e-02,9.690483769350016763e-02,8.235500763192438178e-02,3.605639957191321132e-01,4.349140288495456641e-01,nan,nan,nan,nan,nan,5.215048301728253399e-03
6.000000000000000000e+00,nan,2.002139485372955505e+02,1.944746732254801103e+01,1.617586298724032901e+01,1.392948248342552553e+01,8.828020203605049687e+00,6.917473847865814207e+00,6.270770822228406871e+00,nan,nan,nan,nan,2.526118836058754979e-02,9.690263643121199699e-02,8.235552891116904028e-02,3.484720132867982212e-01,2.155166182895017490e-01,2.314920147207314427e-01,nan,nan,nan,nan,2.502867257063723372e-04
7.000000000000000000e+00,nan,2.002194432010316802e+02,1.944828326909506799e+01,1.617656289211400633e+01,1.393005561084626542e+01,8.842578177003968420e+00,7.792627960923244501e+00,6.658129054706140693e+00,6.067666918050289127e+00,nan,nan,nan,2.526152018930899468e-02,9.690604741996700078e-02,8.235546646109204172e-02,3.375792146797151339e-01,3.727971153131848236e-02,3.230062052607767242e-01,9.761183445782162238e-02,nan,nan,nan,2.135362000359707080e-05
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
